channel1,,,,,,,,channel 2,,,,,,,,channel 3,,,,,,,,channel 4,,,,,,,,channel 5,,,,,,,,channel 6,,,,,,,,channel 7,,,,,,,,channel 8,,,,,,,,,,,,,,
mx_peak,mean,peak_ratio,median,integral,mean moobility,mean_complexity,activity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,Gesture,1,2,3,4,5,6
0.026116281,0.014716641,0.145275874,0.836805347,0.794515669,1.113227885,1.096848828,1.90E-05,0.054427806,0.024558614,0.25548344,1.330823332,1.325826847,1.110547131,0.990543969,4.98E-05,0.068296482,0.033931717,1,1.850956129,1.831773991,0.834947007,1.048760505,0.000150734,0.060952899,0.019246775,0.279947349,0.990531609,1.038599233,0.842696061,0.996037286,6.21E-05,0.04813951,0.01229427,0.239953756,0.665545775,0.663351362,1.090319255,0.961728567,1.83E-05,0.055729829,0.014905909,0.236196109,0.790762953,0.804369266,1.065394437,0.912175976,2.85E-05,0.027714901,0.013604636,0.297363791,0.743781482,0.734256715,1.050694519,0.998598402,1.82E-05,0.033953304,0.014954264,0.254385517,0.790793374,0.807306918,0.892173705,0.995306467,2.68E-05,1,1,0,0,0,0,0
1,0.233734795,1,1.242661182,1.114910424,1.058257117,1.038574614,0.02798086,0.884083693,0.13224141,0.884083693,0.604065017,0.630778124,0.938762857,0.984898813,0.016751206,1,0.210042659,0.994805409,1.051616071,1.001821553,1.033753502,0.958262445,0.024704523,0.767621226,0.158529533,0.767302731,0.796335558,0.756142642,0.998452368,1.023127436,0.015637568,0.646346381,0.143730214,0.645188034,0.67081102,0.685587473,0.94763623,1.064690527,0.013650523,0.832703766,0.264456757,0.831539794,1.196467228,1.261306766,1.010493877,0.966102464,0.038886468,1,0.278820582,0.820082286,1.272159634,1.329950149,0.963151542,0.970215381,0.039323069,1,0.255670137,0.999846258,1.165884289,1.219502869,1.049492507,0.99412832,0.030213808,2,0,1,0,0,0,0
0.717003378,0.121347545,0.714738591,1.343238841,1.303112043,0.907817917,0.938754192,0.012450373,1,0.130199267,1,1.294747669,1.398155251,0.882737266,0.850653791,0.017568917,0.22125588,0.06293004,0.220431739,0.700376377,0.675750673,1.331586652,1.246886377,0.001110753,0.236029686,0.052846058,0.192617393,0.543938402,0.567481436,1.152762574,1.080393076,0.001628073,0.465662572,0.086882373,0.381491997,0.900653196,0.933004825,1.04283563,0.914604137,0.006226226,0.557879558,0.085242448,0.557492263,0.969653843,0.915395409,0.920119615,0.946687339,0.006669733,0.523593177,0.068443671,0.470187374,0.63749359,0.734983784,0.880536859,1.04091271,0.005218765,0.694946989,0.137086257,0.55892599,1.609898082,1.472116579,0.881603489,0.981108378,0.014059317,3,0,0,1,0,0,0
0.155239566,0.040036681,0.117697347,0.300698792,0.348526321,1.015487291,1.032640552,0.000955443,0.196183127,0.055167795,0.162401737,0.415004337,0.480236892,1.112095507,1.036027895,0.001534588,0.360979416,0.089905129,0.353759243,0.66426313,0.782623172,0.998115461,0.981155322,0.005833228,0.842765916,0.151675502,0.818889191,1.219883015,1.320418571,1.014466193,0.916119931,0.02586795,1,0.214461042,1,2.187519035,1.86701815,0.977401503,0.930715419,0.048813277,1,0.204766743,1,1.86934272,1.78261963,0.959591076,0.97389089,0.042072717,0.423652883,0.094546417,0.344065639,0.790224955,0.823063359,0.917091661,1.06864791,0.008229468,0.232249217,0.068406501,0.195056768,0.553064015,0.595493905,1.005751308,1.060802079,0.003188301,4,0,0,0,1,0,0
0.170183389,0.046616626,0.171287494,0.414339079,0.426715218,1.039344454,0.927289352,0.001176923,0.337087953,0.088986393,0.331954613,0.911865772,0.814575155,1.134451652,0.953819527,0.00440155,0.523751887,0.148331931,0.558649671,1.284592676,1.357805992,1.059803666,0.981460623,0.015179157,0.937531899,0.171623155,1,1.325088025,1.571034627,0.822492956,0.994271751,0.031425933,0.743680376,0.152245016,0.663156428,1.233161603,1.3936748,0.826623505,1.045879958,0.024655201,0.443682458,0.13472674,0.47320968,1.489130078,1.233307863,0.930292038,1.073951738,0.01356814,0.245067125,0.07664525,0.254523336,0.825099748,0.701597076,1.061464699,1.043446661,0.003074909,0.1942769,0.0547629,0.188215888,0.516723019,0.501289269,1.125527031,0.97988039,0.001678694,5,0,0,0,0,1,0
0.8075526,0.166761752,1,1.514877576,1.555569646,0.89656885,0.936395296,0.029695202,0.58709029,0.119738223,0.585707982,1.027313639,1.116902311,0.936183028,0.944728595,0.012792909,0.13255957,0.058273288,0.097856892,0.674982365,0.543526487,1.482903591,1.041504812,0.000693974,0.170275651,0.053998939,0.090244606,0.504331365,0.503677622,1.010541025,1.03261257,0.001393066,0.298376557,0.077493678,0.206968227,0.747261576,0.722861194,0.924591892,0.967400894,0.005166029,0.385550493,0.087187787,0.219028207,0.897527509,0.813294316,1.022259301,1.029591604,0.00562017,0.570300027,0.112089768,0.241276532,0.844370464,1.045584436,0.880592094,0.939925633,0.013805433,0.653380247,0.182091876,0.245103308,1.789335505,1.698583988,0.84636022,1.107840594,0.028578945,6,0,0,0,0,0,1
0.057266408,0.023150501,0.167545589,0.668135929,0.67213159,1.075632456,1.022820808,8.46E-05,0.121583979,0.053225139,0.555623472,1.511067125,1.545319368,1.120268058,1.055191368,0.000445032,0.176302506,0.092254468,1,2.905881342,2.6785384,1.339314433,1.125887204,0.000746891,0.122655495,0.031758371,0.191107157,0.905447209,0.921746345,0.827510257,0.860707121,0.000325184,0.040352727,0.013929365,0.072954616,0.365550914,0.404255713,0.851968042,0.983819819,4.84E-05,0.072829865,0.021100057,0.082901042,0.522836153,0.612492586,0.87135883,1.029638126,0.000185131,0.038627915,0.021255311,0.162632763,0.647204232,0.617169859,1.243443502,1.111178377,5.16E-05,0.091618199,0.018886925,0.196407138,0.473877096,0.548346138,0.670504422,0.810757178,0.000202759,1,1,0,0,0,0,0
0.823254316,0.323268235,0.491803603,1.965556381,1.874209592,0.88245384,1.030577345,0.044387553,0.237677698,0.110470953,0.125508716,0.633597491,0.640411689,1.163388147,0.946785004,0.001964135,0.37146383,0.154612806,0.189886531,0.879345802,0.896248594,1.082902324,1.03179011,0.004709221,0.423767706,0.153952988,0.248206086,0.934258089,0.892481764,0.905612843,1.005836229,0.00766733,0.250099522,0.086041754,0.113463311,0.503446769,0.49878241,1.061410741,0.984842949,0.002103029,0.23801178,0.10891552,0.099757179,0.620812722,0.631409904,1.08416584,1.054872164,0.00299912,1,0.342554319,1,1.896945608,1.985945892,0.829749391,0.981521272,0.058569661,0.265486317,0.100131179,0.137817589,0.566037138,0.580510155,0.990316873,0.963774926,0.0032937,2,0,1,0,0,0,0
1,0.227033528,1,1.882275773,1.762677362,0.874863156,1.030801477,0.048352109,1,0.261598859,0.902114439,2.063381782,2.031000053,0.949320256,1.062045085,0.051738351,0.235169024,0.108360913,0.193661182,0.917663426,0.841138317,1.384353682,0.996003871,0.002258244,0.11379414,0.036594813,0.102517019,0.293461902,0.284078292,1.173331868,0.985396546,0.000391632,0.081397567,0.025516221,0.064293924,0.200075529,0.198092779,1.009646442,0.990682191,0.000237705,0.16772695,0.040555776,0.141389154,0.284236478,0.314854512,0.936919368,1.094283445,0.000907869,0.616889598,0.121589193,0.575847436,0.795128114,0.943985866,0.914235041,0.931159965,0.014792576,1,0.209192003,0.494897432,1.563776996,1.624172819,0.757330187,0.90962742,0.052091338,3,0,0,1,0,0,0
0.302534201,0.064750057,0.301942355,0.360526381,0.420831359,0.939089941,1.052364213,0.003044505,0.429485014,0.104859002,0.429454241,0.612638849,0.681463498,1.14017272,1.013692452,0.004870005,1,0.196843713,1,1.082123862,1.279293422,1.023845181,0.987752514,0.024824833,0.777306366,0.196613283,0.759749915,1.392868257,1.27787793,1.020713193,0.985404288,0.0263836,0.88308423,0.253207987,0.549193716,1.812620286,1.645743419,0.969366973,0.926929923,0.047362745,0.719513827,0.240522015,0.706937622,1.72889427,1.563272374,0.969667043,0.972560933,0.035878131,0.618002276,0.115775561,0.617696668,0.684842607,0.752460233,0.962190225,0.976091056,0.011710676,0.26058315,0.058322324,0.185409769,0.325485487,0.379057765,0.974954724,1.085204621,0.002580414,4,0,0,0,1,0,0
0.233412831,0.082298099,0.147748796,0.813039444,0.792042319,0.936029372,1.151587181,0.002833614,0.188215628,0.088352787,0.108075429,0.868098858,0.850250158,1.291742661,0.999479707,0.001243601,0.597284381,0.158325094,0.253426715,1.41983398,1.523670886,1.041938982,0.976159165,0.008526478,0.697517926,0.176482999,1,1.809908127,1.698534529,0.858452128,1.006052924,0.016863675,0.539458763,0.158479582,0.409631212,1.637198795,1.525295486,0.777458028,1.045383888,0.014235591,0.263882843,0.07582726,0.138331533,0.665061624,0.729699066,1.007467162,0.873416023,0.002002003,0.133689776,0.053425032,0.10028581,0.503277572,0.514169232,1.137308754,1.020858169,0.000767296,0.158162338,0.038064392,0.028678806,0.2835816,0.366338324,0.949602912,0.927062942,0.000982712,5,0,0,0,0,1,0
0.461975864,0.104749366,0.444699475,0.58229626,0.746144998,0.754036097,0.97683082,0.008884138,0.168587802,0.076692453,0.030102237,0.571726414,0.546133611,1.462700078,0.992524037,0.000822484,0.2981178,0.116947256,0.065927398,0.860397336,0.832856275,1.368528204,1.021232486,0.001917448,0.224517633,0.072989123,0.146877678,0.507825757,0.519834709,1.129446384,1.001470134,0.001512876,0.340191954,0.109415106,0.248421751,0.783196872,0.779396586,0.958557679,0.903915725,0.006725762,0.79533999,0.233812004,0.372286174,1.722547119,1.665514401,0.949945735,0.986434266,0.027656818,0.748148592,0.176550334,0.386057834,1.154419354,1.257637216,0.679758157,0.988477076,0.028152547,0.982062834,0.231977876,1,1.817590888,1.652482204,0.697027667,1.129115455,0.046897859,6,0,0,0,0,0,1
0.09724541,0.040640444,0.179330445,1.543976182,1.579574792,0.828714088,1.155615232,0.000444236,0.056655864,0.023975206,0.127228147,1.093177616,0.931637855,1.293161467,1.217314031,4.45E-05,0.131761177,0.016998877,0.048004871,0.681322566,0.659733823,0.884877928,0.744955019,0.000141358,0.110098914,0.014519601,0.045046048,0.497817521,0.563514841,0.724621499,0.826116226,0.000175559,0.111083005,0.016291612,0.04928629,0.637623175,0.632452708,0.702485518,0.906449745,0.000156967,0.277684475,0.02144403,0.068898034,0.831318417,0.831327862,1.438207537,0.840760476,0.000413852,0.038202573,0.01495833,0.06799357,0.667429841,0.58123973,1.40435267,1.166001736,2.23E-05,0.203656742,0.057122554,1,2.047334682,2.22051839,0.723579293,1.142787535,0.001659939,1,1,0,0,0,0,0
0.874718568,0.286723111,0.87126969,1.326717091,1.341590685,1.170405728,0.946966351,0.026167421,0.56337626,0.179292763,0.446199666,0.83820596,0.838881842,1.193935452,0.926590825,0.013828161,1,0.166774695,1,0.687123892,0.780176707,0.780820609,0.967724207,0.02250935,0.712291198,0.25441134,0.328107674,1.248083375,1.190217912,0.973110291,1.068206941,0.026623833,0.633364716,0.197133271,0.190774912,0.975019374,0.92239313,1.012372007,0.963322295,0.013719718,0.703241762,0.174167512,0.700788659,0.749640329,0.81473876,0.873373512,1.215652362,0.015728482,1,0.326502656,0.54192978,1.680691281,1.527766555,1.022554335,1.075473753,0.033605265,0.577393866,0.12486713,0.301458577,0.494518698,0.58423441,0.973428066,0.836063266,0.009132038,2,0,1,0,0,0,0
0.319912397,0.058941064,0.607343126,0.937707764,1.082016237,0.877948073,1.130979231,0.00303982,0.369815349,0.041561006,1,0.659909351,0.763017149,0.918859166,0.973800764,0.002599104,0.131189924,0.026581992,0.226614718,0.481401778,0.487972551,1.033592861,0.992583316,0.000351421,0.14745156,0.028004592,0.223869125,0.44373145,0.514127677,1.18615076,1.214461541,0.00050067,0.337612317,0.091396757,0.34573074,1.874669464,1.678070161,0.960228125,0.947118528,0.005203251,0.256759454,0.061581533,0.372834935,1.119671511,1.130342445,0.959050823,0.918898104,0.002307429,0.200146107,0.039365173,0.410747236,0.698015333,0.722685659,0.983130717,0.907189961,0.000888667,0.272771322,0.08834515,0.510988755,1.784893349,1.621768121,1.081039477,0.914968556,0.003547144,3,0,0,1,0,0,0
0.158734008,0.037743914,0.038957736,0.265576135,0.303438854,1.165725453,0.98723102,0.000607222,0.204364939,0.05731977,0.101092208,0.412469548,0.460804073,1.113699304,1.064849576,0.001454262,0.219911978,0.066160873,0.079613096,0.514678826,0.53188803,1.114883374,1.047269616,0.002054416,1,0.238884965,1,1.950483703,1.920596711,0.817383825,0.958981907,0.040894012,1,0.256112196,0.436532367,2.311161469,2.059089219,0.861786878,1.117675137,0.038875035,0.861274048,0.259500024,0.525359955,2.00817229,2.086322546,0.952733164,1.087912188,0.037786067,0.216385068,0.047440086,0.169406733,0.336858177,0.38139714,0.867774676,1.026709938,0.001418099,0.259001222,0.031900663,0.070229154,0.200599853,0.256463428,1.106013325,0.709370616,0.001211395,4,0,0,0,1,0,0
0.677303516,0.075112734,0.199850732,0.466931432,0.652065712,1.021885848,0.78449658,0.00943485,0.557701501,0.121738918,0.319753828,1.003289804,1.056958353,1.001060235,1.011273434,0.010842691,0.355805949,0.099765719,0.431573583,0.9144224,0.866263923,1.163863553,1.053599689,0.004478745,0.736100714,0.187396515,1,1.565328062,1.627193097,0.839671567,1.139492151,0.028581325,0.727397345,0.238228855,0.98167793,2.608710465,2.068503621,1.026235681,1.097156922,0.033067875,0.537777955,0.116703552,0.515490005,0.931458336,1.013260109,1.070238133,1.026158914,0.010215105,0.329903775,0.043764364,0.156712981,0.290135215,0.379942318,0.865692752,0.987511709,0.002483397,0.332056925,0.038701684,0.158505306,0.219724286,0.335812867,1.011352231,0.900310602,0.002347858,5,0,0,0,0,1,0
0.974514478,0.249842888,1,1.163693527,1.339232658,0.778241763,0.984777499,0.035615165,0.690798171,0.099839807,0.417083596,0.360912965,0.535127979,0.901187304,0.917269129,0.010825087,0.174792678,0.046182737,0.100002714,0.225604626,0.247511259,0.92194236,1.037532433,0.000756174,0.218981396,0.064119192,0.121608333,0.328615291,0.343669653,1.01474256,1.000981535,0.001201405,0.511069697,0.204449114,0.457332377,1.149459852,1.095879407,1.24537268,1.051160593,0.008159076,0.690577917,0.333141615,0.534017505,1.980814637,1.785657297,1.305728824,1.039956942,0.017330662,0.566778268,0.127950404,0.547248775,0.639942167,0.685762034,0.842720025,1.020967202,0.007933109,0.876700671,0.366983112,0.512393599,2.150956934,1.967159712,0.990064485,0.947354666,0.036090076,6,0,0,0,0,0,1
0.033250938,0.017527513,0.166432495,0.861580249,0.805067494,0.904002373,1.019279018,4.25E-05,0.068010625,0.029769453,0.750074166,1.295932815,1.367422636,0.776608791,1.039117192,0.000192323,0.085783486,0.038807301,1,1.842954684,1.783172352,1.05127285,1.03406817,0.000174261,0.052525734,0.028291589,0.611681226,1.335107458,1.2997936,1.001975182,1.121433517,8.37E-05,0.101053196,0.023367996,0.372353024,1.046477241,1.072722891,0.941146601,0.973088787,0.000112058,0.055099466,0.012504793,0.105856835,0.51649659,0.57407315,0.99735239,0.732481373,3.89E-05,0.017714397,0.009560048,0.127125519,0.459454197,0.439138565,1.202969141,1.003217175,8.68E-06,0.027668375,0.014334543,0.15228907,0.641996766,0.658609312,1.124672671,1.077314768,1.79E-05,1,1,0,0,0,0,0
0.563100247,0.224333091,0.446026317,1.056356113,1.017121643,1.174501081,1.026775258,0.015142212,0.436498109,0.146411371,0.179338871,0.656517716,0.663782383,1.156533783,1.05537081,0.0070442,0.500646874,0.171247615,0.192124445,0.745636798,0.776432037,1.097897226,0.9217096,0.011803436,0.545664562,0.163707516,0.250987097,0.780365756,0.74226488,0.957887714,0.918708007,0.013036478,0.604134533,0.21328696,0.217892318,0.95137467,0.966926549,1.051837554,0.92256664,0.015858043,0.806029818,0.296377965,0.766198559,1.515422393,1.343769827,0.816565765,1.049767129,0.043222201,1,0.319836476,1,1.362321792,1.450006676,0.811016217,1.090909368,0.069343728,0.754384035,0.22932324,0.596929844,0.932004763,1.039696005,0.93376066,1.014193188,0.028946683,2,0,1,0,0,0,0
0.847391456,0.301119062,0.560834206,1.623433444,1.56687172,0.984977938,0.959818902,0.038872617,1,0.198099365,1,0.824729767,1.030794317,0.802994422,1.036175071,0.033897683,0.64839549,0.106826466,0.584971157,0.427895908,0.555816516,0.947051232,0.94040641,0.010618442,0.277291662,0.107023295,0.17080582,0.573158589,0.556863651,1.101408834,1.059772731,0.003913112,0.72164935,0.274697319,0.359629117,1.570229643,1.429303312,1.062621288,1.018539532,0.029484606,0.4848339,0.165167228,0.16830053,0.907202333,0.859372646,1.165512372,0.939038478,0.0089697,0.456180389,0.122976993,0.196489228,0.61205725,0.639895811,0.868932999,1.083070588,0.008894972,0.730647008,0.261570403,0.259220055,1.461293066,1.361082027,1.066500914,0.963178287,0.029391894,3,0,0,1,0,0,0
0.212711633,0.087184855,0.115637278,0.44613613,0.458866404,1.105704065,0.976299294,0.002310213,0.373126621,0.154417164,0.198320482,0.796150518,0.812742852,1.019437784,1.038775473,0.008146487,0.483807403,0.169101982,0.349172337,0.814108763,0.890042451,1.045935085,1.010140637,0.011484292,0.648404644,0.224833896,0.437195926,1.207658159,1.183414424,0.891094678,1.057389504,0.025300826,0.879497145,0.33975908,0.577085521,1.824033225,1.788357178,0.928724691,0.983504234,0.061114958,1,0.311339236,1,1.659812527,1.63873289,0.919838867,0.964562265,0.046591963,0.354151181,0.123749619,0.228676226,0.665031647,0.651355118,1.019457504,0.965516328,0.00743026,0.273038664,0.109524874,0.164006112,0.587069031,0.576488684,1.069807325,1.003812266,0.004567082,4,0,0,0,1,0,0
0.320642127,0.070987605,0.240664622,0.432739491,0.461346805,1.077187833,1.117164756,0.003375612,0.703327122,0.175490498,0.702479103,1.042848523,1.14053146,1.132670415,0.969507186,0.021730964,1,0.231866076,1,1.304013065,1.506918739,0.951312624,1.043229409,0.044296515,1,0.217155466,0.917133657,1.708528783,1.41137718,0.928392862,0.892572921,0.03918152,0.970258314,0.278689087,0.911121853,2.016876555,1.811311447,0.94246105,0.962815521,0.055546068,0.549088142,0.127910784,0.330067401,0.750586455,0.831320606,1.038501885,0.901994809,0.011868528,0.243843487,0.064355394,0.242223601,0.387805911,0.418260605,0.954879201,1.026389312,0.003416871,0.252818667,0.064458941,0.227112953,0.356601216,0.418933158,0.974594131,1.086326085,0.002807104,5,0,0,0,0,1,0
0.843986017,0.331066568,0.67162967,1.93344191,1.800197762,0.963863715,1.061769653,0.041146723,0.66412553,0.204836943,0.66064673,1.053532696,1.113763169,0.955984113,1.004421093,0.016570047,0.156913027,0.065893317,0.122147677,0.349715477,0.358252366,1.340764358,0.938928143,0.000657227,0.185694556,0.062486895,0.119166567,0.279944658,0.339692825,1.032992323,0.942026525,0.001397058,0.416629263,0.155495249,0.156958136,0.791859976,0.845445638,1.116782238,0.997185029,0.005998249,0.631317991,0.176794187,0.604051184,0.921046772,0.96129768,0.917629527,1.064879043,0.012062874,0.753747621,0.148906387,0.741828765,0.758746137,0.809672663,0.776811077,0.940812906,0.014506579,1,0.325821349,1,1.911712375,1.771677896,0.895172649,1.049977609,0.039569854,6,0,0,0,0,0,1
0.082479208,0.041091779,0.734675912,1.348070332,1.296814611,1.146520694,1.080701423,0.00022543,0.131496768,0.054531578,1,1.784395879,1.720171009,1.137290756,1.058409186,0.000435719,0.110953381,0.042571503,0.891459525,1.355515359,1.343044361,1.022167349,0.95839375,0.00037516,0.098710881,0.018705256,0.175092671,0.52928554,0.589771589,0.768575131,1.054246791,0.000165908,0.125326279,0.016315596,0.110423304,0.444578378,0.514167943,0.636961598,0.912131623,0.000251099,0.162880005,0.023705148,0.226189304,0.661298249,0.74717576,0.687149894,0.831852577,0.000381412,0.086082718,0.030770736,0.242079088,1.010516997,0.970723845,1.131653678,1.123344967,0.000121374,0.048827741,0.025923061,0.264067096,0.866339266,0.818130882,1.469680901,0.980919682,5.15E-05,1,1,0,0,0,0,0
0.426689834,0.147228606,0.197117711,1.178877126,1.148987505,1.081928552,1.024341691,0.008116914,0.24150318,0.102011712,0.135935691,0.803146878,0.795955753,1.20085996,1.081583405,0.001982133,0.169305581,0.076770723,0.183375839,0.618582877,0.599046633,1.20511028,1.121002792,0.000949683,0.200703538,0.058445229,0.163886351,0.468164552,0.456049261,1.011273356,0.980217142,0.001434239,0.218832414,0.069264484,0.160313262,0.547091483,0.540416805,0.973925771,0.947679585,0.002024296,0.771318543,0.189791872,1,1.392311703,1.481026205,0.748121852,0.912749639,0.025501738,0.667764861,0.200711684,0.753793124,1.428273759,1.566364113,0.843973588,0.983365675,0.022045155,0.598456834,0.180941604,0.366633289,1.563551622,1.412153726,0.934806641,0.949060072,0.015453288,2,0,1,0,0,0,0
0.542895359,0.157213955,1,2.046531048,2.062031789,0.787195352,0.876315481,0.012416168,0.234174963,0.085184586,0.182427874,1.084153478,1.117213758,1.117034084,1.100898199,0.001344985,0.20205627,0.066129119,0.090765417,0.789570209,0.86723111,1.105515599,0.934958304,0.001030673,0.111684694,0.029606976,0.071294739,0.368998175,0.388302355,0.982904334,0.956275012,0.000242686,0.111686425,0.048135894,0.056470375,0.634613118,0.631335654,0.989118938,1.079101015,0.000590893,0.198641271,0.082184182,0.133124805,1.10625079,1.077930098,0.988250507,1.015623547,0.001919986,0.156065507,0.062285316,0.12143263,0.849807023,0.816912961,1.063116675,0.992490404,0.000825451,0.194891734,0.079221897,0.247541914,1.120076158,1.039042275,0.96686451,1.044338038,0.001582051,3,0,0,1,0,0,0
0.384702653,0.111406578,0.30509334,0.583655337,0.594140121,1.048722793,1.041712206,0.004613953,0.770837777,0.183743435,0.565504221,0.835912393,0.97994731,0.980973717,0.994403994,0.017170357,0.582170404,0.1437655,0.551569021,0.705425436,0.766742527,0.938148535,1.015736267,0.011735293,1,0.213352831,1,1.12842516,1.137934165,0.899414108,1.008999951,0.035188038,1,0.282192127,0.66915793,1.642134661,1.505063298,1.010220116,1.003344761,0.045425039,1,0.223141927,0.671462115,1.266335329,1.190136812,0.921965467,0.996264624,0.033885066,1,0.232839358,0.74125525,1.258588906,1.241852082,1.029612386,0.944713443,0.029544055,0.291502173,0.109535132,0.230070672,0.579522778,0.584183686,1.17094288,0.994824755,0.004692769,4,0,0,0,1,0,0
0.362974372,0.133145431,0.238818942,0.883815449,0.82772326,1.036628502,0.995199954,0.006024853,0.47145158,0.187247937,0.467440367,1.158876437,1.164086457,1.152063992,1.011151573,0.008780811,0.556912405,0.185204863,0.701802951,1.074129827,1.151419657,0.925954646,1.032205415,0.012854704,0.790913779,0.246061001,1,1.556161196,1.529817009,0.872451369,0.941207588,0.026254738,0.679751864,0.232965593,0.59099625,1.509508356,1.448392479,0.890978078,0.939491317,0.022957398,0.617353293,0.132280958,0.191776756,0.849664458,0.822383965,0.899069885,1.020947934,0.008301218,0.338827129,0.095142119,0.096100589,0.551564093,0.591375617,1.046545147,1.131512508,0.002864403,0.272388939,0.074764418,0.077292499,0.416280184,0.464801557,1.17630838,0.928283711,0.001803075,5,0,0,0,0,1,0
0.634286257,0.169615395,0.537129279,1.336631098,1.31970001,0.893035848,1.02610836,0.014972854,0.207071149,0.087091021,0.156876551,0.676238817,0.677524524,1.451255814,1.03921978,0.001354348,0.165890047,0.071304412,0.058541561,0.526151016,0.554718774,1.314019027,0.98915205,0.000861703,0.22764814,0.063919378,0.124629699,0.445549663,0.497285597,0.993579928,1.031449921,0.001476924,0.493300873,0.145148792,0.489482387,1.192130256,1.129362452,0.834790917,1.008001404,0.009928407,0.296974449,0.107358898,0.360244271,0.834647096,0.835314441,0.891206123,0.973677969,0.004841584,0.772212792,0.191439943,1,1.376834663,1.489528205,0.772223195,0.925683832,0.025180881,0.708017257,0.1923437,0.517906253,1.611817391,1.496565997,0.849889147,1.006706684,0.019039457,6,0,0,0,0,0,1
0.035249793,0.019129343,0.054334227,0.601326975,0.570964845,1.10630147,0.952264745,4.58E-05,0.055558288,0.025263877,0.08147907,0.750515409,0.754082487,0.996928446,0.849347753,8.66E-05,0.325704987,0.137569212,1,3.927695857,4.106377155,0.96512357,1.031156377,0.003837766,0.076843412,0.042379278,0.134387699,1.355548248,1.264783399,1.036472486,1.100738462,0.000238749,0.022553114,0.010812929,0.032221028,0.336941438,0.322684317,1.060937732,1.080248715,1.64E-05,0.022887918,0.011311088,0.040701011,0.352576379,0.337594571,0.871496882,0.972820739,2.04E-05,0.020045726,0.01085492,0.029006698,0.339666762,0.32401785,1.019094006,0.962203468,1.60E-05,0.023758899,0.010704924,0.029213167,0.335728932,0.319495376,0.943645408,1.051219742,1.62E-05,1,1,0,0,0,0,0
0.438749827,0.144904444,0.4244762,0.946075879,0.924154231,0.971881063,1.013497,0.010277805,0.235969112,0.061168561,0.207259762,0.363239591,0.390065726,0.993516148,0.949457837,0.001530452,0.340796862,0.18303237,0.242623285,1.217057036,1.16713863,1.426140962,1.032041423,0.005080685,0.779970197,0.291145264,0.607306082,1.854888065,1.856715817,0.953919955,1.026825421,0.034728929,0.307251748,0.068608697,0.145199008,0.253841331,0.437507074,0.90369064,0.961699194,0.004591856,0.315087711,0.097026014,0.239622208,0.541065652,0.618728862,0.994727779,0.883270823,0.00375848,1,0.209040624,1,1.426033241,1.333238227,0.871470987,0.934874433,0.029551581,0.532541869,0.199508091,0.196944939,1.397799204,1.272451432,0.884652466,1.198333869,0.01816815,2,0,1,0,0,0,0
0.609062986,0.114706164,0.059528651,1.232617733,1.220043992,0.862271288,1.0629038,0.010480809,1,0.12256807,1,0.765638048,1.303706174,0.831218581,0.714745169,0.026022286,0.193809143,0.065457906,0.033270487,0.717978026,0.696106451,1.112070827,0.899824961,0.001296795,0.184608202,0.053680868,0.03092454,0.598745143,0.570899839,1.065622043,0.924800801,0.000839961,0.199378996,0.056671898,0.092564613,0.631136224,0.602769071,1.100157202,1.169984891,0.001266411,0.304584389,0.086595686,0.057810418,1.001651723,0.921003596,1.214505192,1.053076404,0.001957599,0.274544547,0.108292446,0.225700019,1.353971093,1.151833944,0.943036358,0.986039284,0.004338091,0.548573039,0.144183189,0.250499797,1.69826201,1.533636931,0.87111851,1.18862469,0.011547127,3,0,0,1,0,0,0
0.566387543,0.123541132,0.357907917,0.657216052,0.727959872,0.966060277,0.935959521,0.009807755,0.63104872,0.119516425,0.215893695,0.591691921,0.704252289,1.135372993,0.993514618,0.012004286,1,0.25539499,1,1.494498411,1.504825753,0.972157354,1.006438979,0.027218325,0.845338056,0.331482761,0.261509035,2.293307902,1.953270685,0.936434348,1.175854646,0.050791839,1,0.159060951,0.326684633,0.854281124,0.937276451,0.678005063,0.904374407,0.029395764,0.346112903,0.155612822,0.241814641,0.948076404,0.916932192,1.132210889,1.105791053,0.007043163,0.430234208,0.104189872,0.293905637,0.632587082,0.613897775,1.207480951,0.901960954,0.004569388,0.507310472,0.108879709,0.217638941,0.528341104,0.641584982,0.972278126,0.976105823,0.009120232,4,0,0,0,1,0,0
